context	segment	gender
An interview with Dr. Kasenally an educator at the University of Mauritius expresses her views on academic freedom in the university. 	 The professor states that in 1970s to 1980s the university was at the forefront of debates.	female
"An article in the December 6, 1919 issue of the Bridgeport Telegram reported Miss Minerva Pious delighted the school with her dramatic reading and added Miss Pious has given very many successful story readings through the past year and will continue the community work. "	 Pious's excellent typing and shorthand in high school led to a job as a stenographer for a judge in Bridgeport.	female
"As a result, most trans women cannot obtain exemption by way of a legal gender change. "	" A military doctor must diagnose the individual with gender identity disorder as mild, medium, or severe - only those who have a severe diagnosis are exempt."	female
"She graduated from the University of Iowa and the Columbia University Graduate School of Journalism, where she is now a professor. "	" A former education editor of Newsweek, Hancock is active in several education and children's organizations."	female
"Women at Home was written by Louisa Knapp Curtis, wife of the magazine's publisher Cyrus H. "	" After a year it became an independent publication, with Knapp as editor for the first six years."	female
"In May 2018, she started a nonprofit Nap4Lyme, to raise awareness and money for the Disease. "	" McGee was the co-founder and editor of a health education site FYILiving.com, which was acquired by Action Factory."	female
"In at least one documented case (the trial of the White Rose conspirators), the defense lawyer assigned to Sophie Scholl chastised her the day before the trial, stating that she would pay for her crimes. "	 The presiding judge would read the charges and then call the accused forward for examination.	female
"Her aunt and uncle, Nellie McCoy and Bob Uke Hanshaw, were vaudeville performers. "	" Hanshaw aspired to be a portrait painter, studying at the National School of Design for a year."	female
"On 10 August 2015, she was appointed to the role of deputy manager to the CCB (Center for Cybersecurity in Belgium, the central authority in charge of cybersecurity in Belgium). "	" Clouner is the founder and administrator of FedISA Belgium, the Belgian branch of the federation for Information Lifecyle Management, Storage and Archiving."	female
She spoke for the dockers at public meetings and on street corners. 	 Besant was a prolific writer and a powerful orator.	female
In 1971 she established the Nigerian University Palynology Laboratory. 	 Sowunmi was appointed Professor of Palynology and Environmental Archaeology in 1982.	female
"In 2011, she participated in Sony TV's Maa Exchange along with mother Jaya Sawant. "	" Often appearing in reality shows as a host, judge or participant, Sawant is a regular stage performer."	female
"Hindley was increasingly drawn to the Roman Catholic Church after she started at Ryder Brow Secondary Modern, and began taking instruction for formal reception into the Church soon after Higgins's funeral. "	 Hindley's first job was as a junior clerk at a local electrical engineering firm.	female
"She is a graduate of Bethlehem's Freedom High School and Villanova University, from which she holds both a bachelor's degree and a master's degree in political science. "	" From 1987 to 1993, Boscola was a Northampton County deputy court administrator."	female
She was ordained priest in 2010 in the Diocese of Karlstad by Bishop Esbjörn Hagberg. 	 Johannesson was accepted as an associate professor of religious philosophy at Uppsala University in 2015.	female
"While the arbitration panel did concede that Răducan had not gained any advantage by taking the pseudoephedrine, and that she was an underage athlete who had followed her team physician's instructions, they also upheld the IOC's decision. "	" The basis for their decision was the belief that the Anti-Doping Code of the Olympics had to be enforced without compromise, regardless of the intentions or age of the athlete."	female
In 2012 she became the Alfred Deakin Professor at Deakin University. 	 Forsyth is a research Professor at the University of the Basque Country in Spain.	female
"Auditor Hafer campaigned hard, but hurt herself when during the campaign she called the governor a redneck Irishman. "	 Auditor Hafer was defeated by thirty-six percentage points in one of the most lopsided gubernatorial elections in state history.	female
