context	segment	gender
"In her fictionalized account of Murasaki's life, The Tale of Murasaki: A Novel, Liza Dalby has Murasaki involved in a romance during her travels with her father to Echizen Province. "	 McCullough writes that Murasaki is both the quintessential representative of a unique society and a writer who speaks to universal human concerns with a timeless voice.	female
The book was a finalist for the Toronto Book Award and earned her the Canada-Japan Literary Award for the second time. 	 Sakamoto is also known as a writer of screenplays and essays on visual art.	female
She believed that truth could be captured in the careful crafting of language and that no human experience was beyond the power of language. 	 Molinaro was also a painter in the style of the Haitian primitives.	female
"The group provides support and encouragement for each other, and Hoag often thanks them in the acknowledgement section of her books. "	" Hoag owns horses, and often goes for a ride to combat writer's block."	female
"However, after only one year she returned to the political scene as a personal secretary, this time in the Ministry of Finance. "	" The first cabinet Brundtland losing office to the cabinet Willoch following the 1981 election, Strand returned to work one more year as assistant secretary in the Ministry of Finance."	female
She is a former president of the National Action Committee on the Status of Women and was the New Democratic Party (NDP) Member of Parliament for Broadview 	 McDonald is a professor emerita of sociology at the University of Guelph.	female
"During her time at California State University, Skalisky was inspired greatly by art historian John Fitz Gibbon. "	 This professor influenced Skalisky's love for Italian primitives and painters of the trecento.	female
"Stephanie realizes that Abruzzi is conducting psychological warfare against her, believing that she knows where Evelyn is. "	" Abruzzi, besides being a wargamer, is an avid collector of military memorabilia, and believes the medal is a lucky talisman."	female
"Her first combat experience came during the three-day Battle of Sokolovo (8–11 March 1943) when she was credited with killing seven German soldiers, earning her immediate ace status. "	 Ljalková later became a sniper instructor of the Czechoslovak and Soviet infantry.	female
"Didrikson's first job after high school was as a secretary for the Employers' Casualty Insurance Company of Dallas, though she was employed only in order to play basketball as an amateur on the company's industrial team, the Golden Cyclones. "	" Despite leading the team to an AAU Basketball Championship in 1931, Didrikson had first achieved wider attention as a track and field athlete."	female
"In at least one documented case (the trial of the White Rose conspirators), the defense lawyer assigned to Sophie Scholl chastised her the day before the trial, stating that she would pay for her crimes. "	 The presiding judge would read the charges and then call the accused forward for examination.	female
In 1975 she was chosen the German Sportspersonality of the Year. 	 Tittel is a lawyer by profession.	female
"As well as endorsing luxury brands, Schiffer has appeared as the face of high street retailers including Mango and Accessorize, and had her ears pierced for the first time specially for the 2006 Autumn/Winter Accessorize campaign. "	 Schiffer was a judge on Fashion Fringe in 2011.	female
Her television career began when she was asked to write scripts as she was procrastinating while writing her PhD dissertation. 	" This led, within two years, to a writer's position for Charmed."	female
"As of the second semester, she also worked as a freelancer in the sports department of SPORT1. "	" This was followed by activity as a moderator, reporter and editor at the online portal Spox.com, from 2013 to 2014."	female
"She also said, I enjoyed being in the band immensely, I’m glad I did it. "	 Berenyi later worked for a magazine as a sub-editor and did not perform for many years.	female
Barbara Romanowicz is the daughter of Kazimierz Romanowicz and Zofia Romanowiczowa. 	" From 1979 to 1981, Romanowicz was a postdoctoral research assistant at the Massachusetts Institute of Technology."	female
"Thus, any estimation of her ability to thrive or even survive could be only speculative, though Lali's family described her as functioning normally. "	" A local doctor told reporters that the baby should be considered a healthy child who currently was living a normal life, a previously unknown occurrence among sufferers of the disorder."	female
