context	segment	gender
"She also appeared as herself in The Many Women of Fassbinder (1997), Midnight Journal (1990), Sophia: Ieri, oggi, domani (2007), Kulturzeit (2012), and Tutte le storie di Piera (2013). "	 Maraini is a prolific and well-known writer who continues to produce works today.	female
"In 1871 she married Major John Swiney (1832–1918), and devoted herself to becoming a full-time wife and mother. "	" Since 1890, Swiney was a feminist activist, lecturer, and writer in Cheltenham, Gloucestershire."	female
"In these competitions, Viktoria won the title The strongest woman in Ukraine. "	 The athlete has performed a dump truck wheel flip three times in 26 seconds.	female
"In 1990, she moved across the San Francisco Bay to the Department of Microbiology and Immunology at the University of California, San Francisco (UCSF), where she served as the Department Chair from 1993 to 1999 and was the Morris Herzstein Professor of Biology and Physiology at UCSF. "	 Blackburn became a Professor Emeritus at UCSF at the end of 2015.	female
"She continuously renews herself, having developed a personal avant-garde style with some influence from abstract expressionism and surrealism. "	" Outsider art is conventionally considered as one of the trends of informalism, but in this painter it is fused with neo-figurative art, an expressionist revival in modern form of figurative art."	female
"What now?, published in April 2008, is an essay based on a commencement speech she delivered at her alma mater in 2006. "	 Patchett is the editor of the 2006 volume of the anthology series The Best American Short Stories.	female
"At first she's reluctant to speak, fearing the Acolytes will kill the X-Men. "	 Voght eventually rejoins the Acolytes after the Professor's apparent death.	female
The book was a finalist for the Toronto Book Award and earned her the Canada-Japan Literary Award for the second time. 	 Sakamoto is also known as a writer of screenplays and essays on visual art.	female
She wrote nine episodes during its last two seasons. 	 Holzman went from story editor to executive story editor to a creator and writer of the show.	female
"Before she was nominated Under Secretary of Defense for Policy, Wormuth served in the National Security Council as the Special Assistant to the President and the Defense Policy and Strategy Senior Director. "	" From 2009 to 2010, Wormuth was the Principal Deputy Assistant Secretary for Homeland Defense."	female
"Thus, any estimation of her ability to thrive or even survive could be only speculative, though Lali's family described her as functioning normally. "	" A local doctor told reporters that the baby should be considered a healthy child who currently was living a normal life, a previously unknown occurrence among sufferers of the disorder."	female
"In 1951, she left Dawn, after editor Altaf Husain demanded that she focus her writing on issues relating to women, an apparent reference to an earlier message in which he suggested she write about cooking, child-rearing, and other matters of feminine concern. "	" Hamidullah founded a monthly magazine called the Mirror, and became its editor and publisher in 1952."	female
Ocelina - An attractive anthropomorphic female ocelot. 	 Ocelina works as Mezcal's assistant at the cantina.	female
"While writing it, she started a job as a mathematics and physics teacher at a secondary school, and was appointed as a physical geography and geology teacher at the Katholieke Leergangen in Tilburg. "	" Hol was appointed professor in 1945, succeeding Oestreich."	female
It is currently held by Dame Elizabeth Blackadder. 	 The position of portrait painter to the royal household is honorary and for life.	female
"Born in Brooklyn and raised on Long Island, she earned a bachelor of science in Education from Hofstra University in 1965; master's degree in Educational Psychology from Columbia University in 1972; Ed.M. in Learning and Reading Disabilities from Columbia University in 1975; and Ed.D. in Special Education "	" Kaufman has taught learning-disabled children and worked as a school psychologist, learning disabilities specialist, university professor, and founder-director of several psychoeducational clinics."	female
"The name, she later explained in an interview, referred to a woman who is industrious and helps her community... women are called ' obaa sima ' when they have made it through their own efforts – it is the embodiment of the traditional woman. "	" Abbam was owner, editor and principal contributor to the magazine."	female
